text,label
"Your having a party need a costume, balloon animals, or about anything to put a party together with.",0
Go to place for party supplies!,0
Had beer that we had not seen at the other stores.,0
Love this place! All the employees are awesome.,0
Very personable staff,2
"Newly opened, first of its kind, drive though",0
I really enjoy the people that go there and that work there. But I would like to see some of the washers get fixed.,0
Wow has this placed changed. I used to come here every week to do my laundry and it was spotless. Now itâ€™s a filthy place. My clothes had a weird smell to them when done. They need to clean those machines!,0
Fairly clean showers and laundromat. Workers are pleasant and helpful.,0
Nice hot showers.,2
"These folks are awesome. Showers are always clean, washers and dryers make quick work of laundry. Free water for filling water jugs if you live in a dry cabin.",0
"The cleanest laundromat I've ever been too (including the showers) and the lady who works the a.m.shift, she's fantastic!",0
Nice place clean showers,0
"Good working laundry machines, folding tables and chairs, attended present, laundry products for sale, change machines, double front swinging doors , large utility sink access, bathrooms, showers, tanning, snacks, games, play area with toys, large screen TV's",0
Very nice place that treats you like family,0
"Kind staff, reasonably priced machines.",0
It's clean well maintained and the people are friendly.,0
Excellent laundry mat n shower facility!!,0
Has everything a person could want in washer dryers and showers,0
The availability and ease-of-use,0
"came here to use as a tanning facility and since it's not their primary operation, the tanning options available are few but as a tanning salon in big lake, it's an added perk, especially to someone who is looking to pass time while doing laundry.",0
"Very clean. Showers are priced well, laundry a little expensive.",0
There kinda rude towards me the last few times,0
Clean and friendly,2
Very clean showers,2
"Hours aren't accurate, but good service",0
"Returned trailer here. After a bit of phone help, we got the trailer returned. After hours, so no one in office. Owners did return since they run campground nearby. Return went very smoothly!",0
"""Very nice customer service, food was good plenty of table space for the family and nice comfy recliners for the group of two and a nice big group table for the family of 5 or more. Very nice prices for there food and delicious coffe.",0
"O. M. Yum! Had the Chicken salad croissant sandwich with tomato basil soup and it was delish! Inviting, cozy atmosphere, excellent customer service and competitve pricing. I will definitely be going back!",0
Their Gluten Free Chicken Salad Sandwich hit the spot!,0
Large lots of seating friendly people expensive soft ice cream,0
"Great quiet place to meet with friends for lattes, pastries , etc.. Drive thru window as well. Try it!",0
Great lunch place. Great owner,0
"Worse coffee for sure, offed another cup but will be same.. cost $4.25 and yes they didnâ€™t offer it back Will tell people about place",0
Loved every thing about that place,0
"A very knowledgeable guy when it comes to torque converters, fast friendly a very proud man about his craft",0
Pork is the best. Always 5 stars,0
Great knowledge and friendly service,0
Porky is Very knowledgeable tons of torque converter and other parts,0
"Very Friendly service, high quality torque converters that are literally cut open, and everything inside rebuilt, cleaned, and in most cases updated to prevent common problems/ breakage (example the pump shaft hub splines in the AX4S/AX4N original converters are weak pot metal, and he updates these to steel to prevent a needless loss of pump action) If he doesn't have a part, he can order it fairly quickly. Very good business to do business with. I recommend him very highly.",0
Quick service and decent pricing,0
Love this place,2
Nice people very helpful easy access and they have lots of tools,0
Very friendly and helpful staff. Reasonable in price too.,0
Good service fair price,0
Need it fixed by the weekend or maybe it just needs looked at give them a call!,0
Took great care of us,0
"The Pioneer Home in Palmer is a very friendly, upbeat center. Filled with many Alaska Seniors in various physical states. Each is treated as an individual and all are known by their names by staff and greeted in passing. I was there on Halloween and they had small children with parents as well as teens, dressed and excitedly travelling the halls. My friends father had been hospitalized in Anchorage from the home shortly before this. She said it was so comforting when several times individual staff from the Pioneer Home had driven to Anchorage and sat in his room with him prior to his passing. It is a clean and comfortable center and serves lunch each day, Snacks, and dinner.",0
